"Plot Title: LQC"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309222, SEN S/N: 20309222)","Event, units (LGR S/N: 20309222, SEN S/N: 20309222)","Coupler Attached (LGR S/N: 20309222)","Coupler Detached (LGR S/N: 20309222)","Host Connected (LGR S/N: 20309222)","Stopped (LGR S/N: 20309222)","End Of File (LGR S/N: 20309222)"
9672,09/01/19 04:15:00 AM,50.113,,,,,,
9673,09/01/19 04:30:00 AM,49.937,,,,,,
9674,09/01/19 04:45:00 AM,49.759,,,,,,
9675,09/01/19 05:00:00 AM,49.582,,,,,,
9676,09/01/19 05:15:00 AM,49.404,,,,,,
9677,09/01/19 05:30:00 AM,49.404,,,,,,
9678,09/01/19 05:45:00 AM,49.050,,,,,,
9679,09/01/19 06:00:00 AM,49.228,,,,,,
9680,09/01/19 06:15:00 AM,48.871,,,,,,
9681,09/01/19 06:30:00 AM,48.695,,,,,,
9682,09/01/19 06:45:00 AM,48.871,,,,,,
9683,09/01/19 07:00:00 AM,48.871,,,,,,
9684,09/01/19 07:15:00 AM,49.228,,,,,,
9685,09/01/19 07:30:00 AM,49.582,,,,,,
9686,09/01/19 07:45:00 AM,50.113,,,,,,
9687,09/01/19 08:00:00 AM,50.643,,,,,,
9688,09/01/19 08:15:00 AM,51.523,,,,,,
9689,09/01/19 08:30:00 AM,52.750,,,,,,
9690,09/01/19 08:45:00 AM,54.842,,,,,,
9691,09/01/19 09:00:00 AM,57.441,,,,,,
9692,09/01/19 09:15:00 AM,60.539,,,,,,
9693,09/01/19 09:30:00 AM,62.598,,,,,,
9694,09/01/19 09:45:00 AM,64.310,,,,,,
9695,09/01/19 10:00:00 AM,67.564,,,,,,
9696,09/01/19 10:15:00 AM,69.964,,,,,,
9697,09/01/19 10:30:00 AM,72.718,,,,,,
9698,09/01/19 10:45:00 AM,76.181,,,,,,
9699,09/01/19 11:00:00 AM,78.274,,,,,,
9700,09/01/19 11:15:00 AM,81.442,,,,,,
9701,09/01/19 11:30:00 AM,82.508,,,,,,
9702,09/01/19 11:45:00 AM,81.621,,,,,,
9703,09/01/19 12:00:00 PM,83.579,,,,,,
9704,09/01/19 12:15:00 PM,85.915,,,,,,
9705,09/01/19 12:30:00 PM,87.368,,,,,,
9706,09/01/19 12:45:00 PM,88.282,,,,,,
9707,09/01/19 01:00:00 PM,87.733,,,,,,
9708,09/01/19 01:15:00 PM,86.459,,,,,,
9709,09/01/19 01:30:00 PM,84.295,,,,,,
9710,09/01/19 01:45:00 PM,83.221,,,,,,
9711,09/01/19 02:00:00 PM,82.686,,,,,,
9712,09/01/19 02:15:00 PM,82.330,,,,,,
9713,09/01/19 02:30:00 PM,82.152,,,,,,
9714,09/01/19 02:45:00 PM,81.266,,,,,,
9715,09/01/19 03:00:00 PM,81.797,,,,,,
9716,09/01/19 03:15:00 PM,82.152,,,,,,
9717,09/01/19 03:30:00 PM,82.330,,,,,,
9718,09/01/19 03:45:00 PM,83.221,,,,,,
9719,09/01/19 04:00:00 PM,84.474,,,,,,
9720,09/01/19 04:15:00 PM,84.474,,,,,,
9721,09/01/19 04:30:00 PM,84.474,,,,,,
9722,09/01/19 04:45:00 PM,83.579,,,,,,
9723,09/01/19 05:00:00 PM,83.399,,,,,,
9724,09/01/19 05:15:00 PM,83.399,,,,,,
9725,09/01/19 05:30:00 PM,83.221,,,,,,
9726,09/01/19 05:45:00 PM,82.864,,,,,,
9727,09/01/19 06:00:00 PM,81.797,,,,,,
9728,09/01/19 06:15:00 PM,80.029,,,,,,
9729,09/01/19 06:30:00 PM,78.624,,,,,,
9730,09/01/19 06:45:00 PM,77.574,,,,,,
9731,09/01/19 07:00:00 PM,76.181,,,,,,
9732,09/01/19 07:15:00 PM,74.271,,,,,,
9733,09/01/19 07:30:00 PM,70.995,,,,,,
9734,09/01/19 07:45:00 PM,68.248,,,,,,
9735,09/01/19 08:00:00 PM,66.366,,,,,,
9736,09/01/19 08:15:00 PM,65.167,,,,,,
9737,09/01/19 08:30:00 PM,64.825,,,,,,
9738,09/01/19 08:45:00 PM,63.968,,,,,,
9739,09/01/19 09:00:00 PM,62.769,,,,,,
9740,09/01/19 09:15:00 PM,61.741,,,,,,
9741,09/01/19 09:30:00 PM,61.227,,,,,,
9742,09/01/19 09:45:00 PM,60.539,,,,,,
9743,09/01/19 10:00:00 PM,59.851,,,,,,
9744,09/01/19 10:15:00 PM,59.337,,,,,,
9745,09/01/19 10:30:00 PM,58.647,,,,,,
9746,09/01/19 10:45:00 PM,58.131,,,,,,
9747,09/01/19 11:00:00 PM,57.441,,,,,,
9748,09/01/19 11:15:00 PM,56.923,,,,,,
9749,09/01/19 11:30:00 PM,56.404,,,,,,
9750,09/01/19 11:45:00 PM,56.057,,,,,,
9751,09/02/19 12:00:00 AM,55.711,,,,,,
9752,09/02/19 12:15:00 AM,55.537,,,,,,
9753,09/02/19 12:30:00 AM,55.189,,,,,,
9754,09/02/19 12:45:00 AM,55.017,,,,,,
9755,09/02/19 01:00:00 AM,54.842,,,,,,
9756,09/02/19 01:15:00 AM,54.669,,,,,,
9757,09/02/19 01:30:00 AM,54.842,,,,,,
9758,09/02/19 01:45:00 AM,54.669,,,,,,
9759,09/02/19 02:00:00 AM,54.495,,,,,,
9760,09/02/19 02:15:00 AM,54.147,,,,,,
9761,09/02/19 02:30:00 AM,53.973,,,,,,
9762,09/02/19 02:45:00 AM,53.798,,,,,,
9763,09/02/19 03:00:00 AM,53.449,,,,,,
9764,09/02/19 03:15:00 AM,53.449,,,,,,
9765,09/02/19 03:30:00 AM,53.274,,,,,,
9766,09/02/19 03:45:00 AM,52.925,,,,,,
9767,09/02/19 04:00:00 AM,52.750,,,,,,
9768,09/02/19 04:15:00 AM,52.576,,,,,,
9769,09/02/19 04:30:00 AM,52.576,,,,,,
9770,09/02/19 04:45:00 AM,52.401,,,,,,
9771,09/02/19 05:00:00 AM,52.401,,,,,,
9772,09/02/19 05:15:00 AM,52.225,,,,,,
9773,09/02/19 05:30:00 AM,52.050,,,,,,
9774,09/02/19 05:45:00 AM,51.699,,,,,,
9775,09/02/19 06:00:00 AM,51.874,,,,,,
9776,09/02/19 06:15:00 AM,52.050,,,,,,
9777,09/02/19 06:30:00 AM,51.874,,,,,,
9778,09/02/19 06:45:00 AM,51.699,,,,,,
9779,09/02/19 07:00:00 AM,51.699,,,,,,
9780,09/02/19 07:15:00 AM,51.874,,,,,,
9781,09/02/19 07:30:00 AM,52.050,,,,,,
9782,09/02/19 07:45:00 AM,52.401,,,,,,
9783,09/02/19 08:00:00 AM,52.925,,,,,,
9784,09/02/19 08:15:00 AM,53.798,,,,,,
9785,09/02/19 08:30:00 AM,55.711,,,,,,
9786,09/02/19 08:45:00 AM,58.476,,,,,,
9787,09/02/19 09:00:00 AM,61.227,,,,,,
9788,09/02/19 09:15:00 AM,63.455,,,,,,
9789,09/02/19 09:30:00 AM,65.167,,,,,,
9790,09/02/19 09:45:00 AM,65.680,,,,,,
9791,09/02/19 10:00:00 AM,67.564,,,,,,
9792,09/02/19 10:15:00 AM,69.964,,,,,,
9793,09/02/19 10:30:00 AM,74.791,,,,,,
9794,09/02/19 10:45:00 AM,78.098,,,,,,
9795,09/02/19 11:00:00 AM,80.206,,,,,,
9796,09/02/19 11:15:00 AM,81.975,,,,,,
9797,09/02/19 11:30:00 AM,83.221,,,,,,
9798,09/02/19 11:45:00 AM,83.579,,,,,,
9799,09/02/19 12:00:00 PM,83.399,,,,,,
9800,09/02/19 12:15:00 PM,82.508,,,,,,
9801,09/02/19 12:30:00 PM,81.797,,,,,,
9802,09/02/19 12:45:00 PM,80.029,,,,,,
9803,09/02/19 01:00:00 PM,78.624,,,,,,
9804,09/02/19 01:15:00 PM,76.703,,,,,,
9805,09/02/19 01:30:00 PM,76.006,,,,,,
9806,09/02/19 01:45:00 PM,75.484,,,,,,
9807,09/02/19 02:00:00 PM,74.964,,,,,,
9808,09/02/19 02:15:00 PM,75.139,,,,,,
9809,09/02/19 02:30:00 PM,76.528,,,,,,
9810,09/02/19 02:45:00 PM,78.098,,,,,,
9811,09/02/19 03:00:00 PM,77.923,,,,,,
9812,09/02/19 03:15:00 PM,76.354,,,,,,
9813,09/02/19 03:30:00 PM,75.484,,,,,,
9814,09/02/19 03:45:00 PM,76.181,,,,,,
9815,09/02/19 04:00:00 PM,75.832,,,,,,
9816,09/02/19 04:15:00 PM,76.006,,,,,,
9817,09/02/19 04:30:00 PM,76.181,,,,,,
9818,09/02/19 04:45:00 PM,75.139,,,,,,
9819,09/02/19 05:00:00 PM,73.753,,,,,,
9820,09/02/19 05:15:00 PM,74.271,,,,,,
9821,09/02/19 05:30:00 PM,74.619,,,,,,
9822,09/02/19 05:45:00 PM,72.891,,,,,,
9823,09/02/19 06:00:00 PM,71.856,,,,,,
9824,09/02/19 06:15:00 PM,70.995,,,,,,
9825,09/02/19 06:30:00 PM,70.308,,,,,,
9826,09/02/19 06:45:00 PM,69.278,,,,,,
9827,09/02/19 07:00:00 PM,68.592,,,,,,
9828,09/02/19 07:15:00 PM,67.564,,,,,,
9829,09/02/19 07:30:00 PM,65.338,,,,,,
9830,09/02/19 07:45:00 PM,63.968,,,,,,
9831,09/02/19 08:00:00 PM,62.769,,,,,,
9832,09/02/19 08:15:00 PM,61.569,,,,,,
9833,09/02/19 08:30:00 PM,61.054,,,,,,
9834,09/02/19 08:45:00 PM,60.712,,,,,,
9835,09/02/19 09:00:00 PM,60.195,,,,,,
9836,09/02/19 09:15:00 PM,59.680,,,,,,
9837,09/02/19 09:30:00 PM,59.851,,,,,,
9838,09/02/19 09:45:00 PM,58.993,,,,,,
9839,09/02/19 10:00:00 PM,57.614,,,,,,
9840,09/02/19 10:15:00 PM,56.750,,,,,,
9841,09/02/19 10:30:00 PM,56.750,,,,,,
9842,09/02/19 10:45:00 PM,56.750,,,,,,
9843,09/02/19 11:00:00 PM,56.057,,,,,,
9844,09/02/19 11:15:00 PM,55.364,,,,,,
9845,09/02/19 11:30:00 PM,55.189,,,,,,
9846,09/02/19 11:45:00 PM,54.842,,,,,,
9847,09/03/19 12:00:00 AM,54.322,,,,,,
9848,09/03/19 12:15:00 AM,53.973,,,,,,
9849,09/03/19 12:30:00 AM,53.623,,,,,,
9850,09/03/19 12:45:00 AM,53.449,,,,,,
9851,09/03/19 01:00:00 AM,53.274,,,,,,
9852,09/03/19 01:15:00 AM,53.100,,,,,,
9853,09/03/19 01:30:00 AM,52.925,,,,,,
9854,09/03/19 01:45:00 AM,52.576,,,,,,
9855,09/03/19 02:00:00 AM,52.050,,,,,,
9856,09/03/19 02:15:00 AM,51.874,,,,,,
9857,09/03/19 02:30:00 AM,51.699,,,,,,
9858,09/03/19 02:45:00 AM,51.346,,,,,,
9859,09/03/19 03:00:00 AM,51.172,,,,,,
9860,09/03/19 03:15:00 AM,50.819,,,,,,
9861,09/03/19 03:30:00 AM,50.466,,,,,,
9862,09/03/19 03:45:00 AM,50.290,,,,,,
9863,09/03/19 04:00:00 AM,49.937,,,,,,
9864,09/03/19 04:15:00 AM,49.582,,,,,,
9865,09/03/19 04:30:00 AM,49.404,,,,,,
9866,09/03/19 04:45:00 AM,49.228,,,,,,
9867,09/03/19 05:00:00 AM,48.871,,,,,,
9868,09/03/19 05:15:00 AM,48.871,,,,,,
9869,09/03/19 05:30:00 AM,48.695,,,,,,
9870,09/03/19 05:45:00 AM,48.695,,,,,,
9871,09/03/19 06:00:00 AM,48.871,,,,,,
9872,09/03/19 06:15:00 AM,48.517,,,,,,
9873,09/03/19 06:30:00 AM,48.160,,,,,,
9874,09/03/19 06:45:00 AM,47.982,,,,,,
9875,09/03/19 07:00:00 AM,47.982,,,,,,
9876,09/03/19 07:15:00 AM,48.160,,,,,,
9877,09/03/19 07:30:00 AM,48.339,,,,,,
9878,09/03/19 07:45:00 AM,48.871,,,,,,
9879,09/03/19 08:00:00 AM,49.228,,,,,,
9880,09/03/19 08:15:00 AM,49.582,,,,,,
9881,09/03/19 08:30:00 AM,50.466,,,,,,
9882,09/03/19 08:45:00 AM,52.401,,,,,,
9883,09/03/19 09:00:00 AM,55.017,,,,,,
9884,09/03/19 09:15:00 AM,58.476,,,,,,
9885,09/03/19 09:30:00 AM,61.054,,,,,,
9886,09/03/19 09:45:00 AM,64.139,,,,,,
9887,09/03/19 10:00:00 AM,68.421,,,,,,
9888,09/03/19 10:15:00 AM,70.651,,,,,,
9889,09/03/19 10:30:00 AM,73.580,,,,,,
9890,09/03/19 10:45:00 AM,75.832,,,,,,
9891,09/03/19 11:00:00 AM,76.354,,,,,,
9892,09/03/19 11:15:00 AM,77.749,,,,,,
9893,09/03/19 11:30:00 AM,80.382,,,,,,
9894,09/03/19 11:45:00 AM,82.152,,,,,,
9895,09/03/19 12:00:00 PM,82.152,,,,,,
9896,09/03/19 12:15:00 PM,82.330,,,,,,
9897,09/03/19 12:30:00 PM,82.686,,,,,,
9898,09/03/19 12:45:00 PM,81.442,,,,,,
9899,09/03/19 01:00:00 PM,80.206,,,,,,
9900,09/03/19 01:15:00 PM,78.975,,,,,,
9901,09/03/19 01:30:00 PM,77.749,,,,,,
9902,09/03/19 01:45:00 PM,75.832,,,,,,
9903,09/03/19 02:00:00 PM,75.484,,,,,,
9904,09/03/19 02:15:00 PM,75.659,,,,,,
9905,09/03/19 02:30:00 PM,75.832,,,,,,
9906,09/03/19 02:45:00 PM,76.006,,,,,,
9907,09/03/19 03:00:00 PM,75.832,,,,,,
9908,09/03/19 03:15:00 PM,76.006,,,,,,
9909,09/03/19 03:30:00 PM,76.528,,,,,,
9910,09/03/19 03:45:00 PM,77.574,,,,,,
9911,09/03/19 04:00:00 PM,78.274,,,,,,
9912,09/03/19 04:15:00 PM,78.624,,,,,,
9913,09/03/19 04:30:00 PM,78.449,,,,,,
9914,09/03/19 04:45:00 PM,77.574,,,,,,
9915,09/03/19 05:00:00 PM,77.050,,,,,,
9916,09/03/19 05:15:00 PM,77.050,,,,,,
9917,09/03/19 05:30:00 PM,76.006,,,,,,
9918,09/03/19 05:45:00 PM,74.619,,,,,,
9919,09/03/19 06:00:00 PM,74.619,,,,,,
9920,09/03/19 06:15:00 PM,73.580,,,,,,
9921,09/03/19 06:30:00 PM,72.891,,,,,,
9922,09/03/19 06:45:00 PM,72.372,,,,,,
9923,09/03/19 07:00:00 PM,70.995,,,,,,
9924,09/03/19 07:15:00 PM,69.107,,,,,,
9925,09/03/19 07:30:00 PM,66.537,,,,,,
9926,09/03/19 07:45:00 PM,64.652,,,,,,
9927,09/03/19 08:00:00 PM,62.940,,,,,,
9928,09/03/19 08:15:00 PM,61.741,,,,,,
9929,09/03/19 08:30:00 PM,60.712,,,,,,
9930,09/03/19 08:45:00 PM,59.851,,,,,,
9931,09/03/19 09:00:00 PM,59.337,,,,,,
9932,09/03/19 09:15:00 PM,58.303,,,,,,
9933,09/03/19 09:30:00 PM,57.268,,,,,,
9934,09/03/19 09:45:00 PM,56.577,,,,,,
9935,09/03/19 10:00:00 PM,56.057,,,,,,
9936,09/03/19 10:15:00 PM,55.711,,,,,,
9937,09/03/19 10:30:00 PM,55.537,,,,,,
9938,09/03/19 10:45:00 PM,55.364,,,,,,
9939,09/03/19 11:00:00 PM,54.842,,,,,,
9940,09/03/19 11:15:00 PM,54.495,,,,,,
9941,09/03/19 11:30:00 PM,54.322,,,,,,
9942,09/03/19 11:45:00 PM,53.973,,,,,,
9943,09/04/19 12:00:00 AM,53.798,,,,,,
9944,09/04/19 12:15:00 AM,53.274,,,,,,
9945,09/04/19 12:30:00 AM,53.100,,,,,,
9946,09/04/19 12:45:00 AM,52.750,,,,,,
9947,09/04/19 01:00:00 AM,52.576,,,,,,
9948,09/04/19 01:15:00 AM,52.750,,,,,,
9949,09/04/19 01:30:00 AM,52.750,,,,,,
9950,09/04/19 01:45:00 AM,52.750,,,,,,
9951,09/04/19 02:00:00 AM,52.401,,,,,,
9952,09/04/19 02:15:00 AM,52.401,,,,,,
9953,09/04/19 02:30:00 AM,52.225,,,,,,
9954,09/04/19 02:45:00 AM,52.050,,,,,,
9955,09/04/19 03:00:00 AM,51.874,,,,,,
9956,09/04/19 03:15:00 AM,51.699,,,,,,
9957,09/04/19 03:30:00 AM,51.699,,,,,,
9958,09/04/19 03:45:00 AM,51.699,,,,,,
9959,09/04/19 04:00:00 AM,51.523,,,,,,
9960,09/04/19 04:15:00 AM,51.523,,,,,,
9961,09/04/19 04:30:00 AM,51.346,,,,,,
9962,09/04/19 04:45:00 AM,51.172,,,,,,
9963,09/04/19 05:00:00 AM,50.995,,,,,,
9964,09/04/19 05:15:00 AM,50.819,,,,,,
9965,09/04/19 05:30:00 AM,50.995,,,,,,
9966,09/04/19 05:45:00 AM,50.995,,,,,,
9967,09/04/19 06:00:00 AM,50.819,,,,,,
9968,09/04/19 06:15:00 AM,50.819,,,,,,
9969,09/04/19 06:30:00 AM,50.643,,,,,,
9970,09/04/19 06:45:00 AM,50.643,,,,,,
9971,09/04/19 07:00:00 AM,50.643,,,,,,
9972,09/04/19 07:15:00 AM,50.819,,,,,,
9973,09/04/19 07:30:00 AM,51.172,,,,,,
9974,09/04/19 07:45:00 AM,52.050,,,,,,
9975,09/04/19 08:00:00 AM,53.100,,,,,,
9976,09/04/19 08:15:00 AM,54.322,,,,,,
9977,09/04/19 08:30:00 AM,56.750,,,,,,
9978,09/04/19 08:45:00 AM,58.476,,,,,,
9979,09/04/19 09:00:00 AM,60.024,,,,,,
9980,09/04/19 09:15:00 AM,62.940,,,,,,
9981,09/04/19 09:30:00 AM,64.996,,,,,,
9982,09/04/19 09:45:00 AM,66.193,,,,,,
9983,09/04/19 10:00:00 AM,68.592,,,,,,
9984,09/04/19 10:15:00 AM,71.168,,,,,,
9985,09/04/19 10:30:00 AM,73.753,,,,,,
9986,09/04/19 10:45:00 AM,76.528,,,,,,
9987,09/04/19 11:00:00 AM,77.749,,,,,,
9988,09/04/19 11:15:00 AM,78.800,,,,,,
9989,09/04/19 11:30:00 AM,80.206,,,,,,
9990,09/04/19 11:45:00 AM,80.559,,,,,,
9991,09/04/19 12:00:00 PM,80.559,,,,,,
9992,09/04/19 12:15:00 PM,80.029,,,,,,
9993,09/04/19 12:30:00 PM,79.326,,,,,,
9994,09/04/19 12:45:00 PM,77.923,,,,,,
9995,09/04/19 01:00:00 PM,76.006,,,,,,
9996,09/04/19 01:15:00 PM,74.098,,,,,,
9997,09/04/19 01:30:00 PM,73.062,,,,,,
9998,09/04/19 01:45:00 PM,72.545,,,,,,
9999,09/04/19 02:00:00 PM,72.372,,,,,,
10000,09/04/19 02:15:00 PM,73.062,,,,,,
10001,09/04/19 02:30:00 PM,74.271,,,,,,
10002,09/04/19 02:45:00 PM,74.098,,,,,,
10003,09/04/19 03:00:00 PM,73.580,,,,,,
10004,09/04/19 03:15:00 PM,73.234,,,,,,
10005,09/04/19 03:30:00 PM,72.545,,,,,,
10006,09/04/19 03:45:00 PM,71.512,,,,,,
10007,09/04/19 04:00:00 PM,72.028,,,,,,
10008,09/04/19 04:15:00 PM,72.028,,,,,,
10009,09/04/19 04:30:00 PM,72.199,,,,,,
10010,09/04/19 04:45:00 PM,72.372,,,,,,
10011,09/04/19 05:00:00 PM,72.199,,,,,,
10012,09/04/19 05:15:00 PM,72.718,,,,,,
10013,09/04/19 05:30:00 PM,72.028,,,,,,
10014,09/04/19 05:45:00 PM,71.339,,,,,,
10015,09/04/19 06:00:00 PM,70.308,,,,,,
10016,09/04/19 06:15:00 PM,68.934,,,,,,
10017,09/04/19 06:30:00 PM,67.735,,,,,,
10018,09/04/19 06:45:00 PM,67.221,,,,,,
10019,09/04/19 07:00:00 PM,66.366,,,,,,
10020,09/04/19 07:15:00 PM,64.825,,,,,,
10021,09/04/19 07:30:00 PM,63.111,,,,,,
10022,09/04/19 07:45:00 PM,61.227,,,,,,
10023,09/04/19 08:00:00 PM,59.851,,,,,,
10024,09/04/19 08:15:00 PM,58.820,,,,,,
10025,09/04/19 08:30:00 PM,58.131,,,,,,
10026,09/04/19 08:45:00 PM,57.785,,,,,,
10027,09/04/19 09:00:00 PM,57.785,,,,,,
10028,09/04/19 09:15:00 PM,57.096,,,,,,
10029,09/04/19 09:30:00 PM,56.577,,,,,,
10030,09/04/19 09:45:00 PM,56.404,,,,,,
10031,09/04/19 10:00:00 PM,56.750,,,,,,
10032,09/04/19 10:15:00 PM,57.268,,,,,,
10033,09/04/19 10:30:00 PM,57.614,,,,,,
10034,09/04/19 10:45:00 PM,57.958,,,,,,
10035,09/04/19 11:00:00 PM,58.131,,,,,,
10036,09/04/19 11:15:00 PM,58.131,,,,,,
10037,09/04/19 11:30:00 PM,57.958,,,,,,
10038,09/04/19 11:45:00 PM,57.958,,,,,,
10039,09/05/19 12:00:00 AM,57.958,,,,,,
10040,09/05/19 12:15:00 AM,57.785,,,,,,
10041,09/05/19 12:30:00 AM,57.614,,,,,,
10042,09/05/19 12:45:00 AM,57.441,,,,,,
10043,09/05/19 01:00:00 AM,56.750,,,,,,
10044,09/05/19 01:15:00 AM,55.537,,,,,,
10045,09/05/19 01:30:00 AM,54.495,,,,,,
10046,09/05/19 01:45:00 AM,53.973,,,,,,
10047,09/05/19 02:00:00 AM,53.798,,,,,,
10048,09/05/19 02:15:00 AM,53.973,,,,,,
10049,09/05/19 02:30:00 AM,54.147,,,,,,
10050,09/05/19 02:45:00 AM,53.973,,,,,,
10051,09/05/19 03:00:00 AM,54.147,,,,,,
10052,09/05/19 03:15:00 AM,53.449,,,,,,
10053,09/05/19 03:30:00 AM,52.576,,,,,,
10054,09/05/19 03:45:00 AM,52.050,,,,,,
10055,09/05/19 04:00:00 AM,52.401,,,,,,
10056,09/05/19 04:15:00 AM,53.274,,,,,,
10057,09/05/19 04:30:00 AM,53.798,,,,,,
10058,09/05/19 04:45:00 AM,54.147,,,,,,
10059,09/05/19 05:00:00 AM,54.322,,,,,,
10060,09/05/19 05:15:00 AM,54.495,,,,,,
10061,09/05/19 05:30:00 AM,54.842,,,,,,
10062,09/05/19 05:45:00 AM,55.017,,,,,,
10063,09/05/19 06:00:00 AM,54.842,,,,,,
10064,09/05/19 06:15:00 AM,54.669,,,,,,
10065,09/05/19 06:30:00 AM,54.495,,,,,,
10066,09/05/19 06:45:00 AM,54.495,,,,,,
10067,09/05/19 07:00:00 AM,54.495,,,,,,
10068,09/05/19 07:15:00 AM,53.798,,,,,,
10069,09/05/19 07:30:00 AM,53.100,,,,,,
10070,09/05/19 07:45:00 AM,52.925,,,,,,
10071,09/05/19 08:00:00 AM,52.925,,,,,,
10072,09/05/19 08:15:00 AM,53.274,,,,,,
10073,09/05/19 08:30:00 AM,54.147,,,,,,
10074,09/05/19 08:45:00 AM,56.750,,,,,,
10075,09/05/19 09:00:00 AM,59.508,,,,,,
10076,09/05/19 09:15:00 AM,61.912,,,,,,
10077,09/05/19 09:30:00 AM,62.769,,,,,,
10078,09/05/19 09:45:00 AM,63.797,,,,,,
10079,09/05/19 10:00:00 AM,67.050,,,,,,
10080,09/05/19 10:15:00 AM,69.622,,,,,,
10081,09/05/19 10:30:00 AM,73.407,,,,,,
10082,09/05/19 10:45:00 AM,76.528,,,,,,
10083,09/05/19 11:00:00 AM,77.923,,,,,,
10084,09/05/19 11:15:00 AM,80.559,,,,,,
10085,09/05/19 11:30:00 AM,83.043,,,,,,
10086,09/05/19 11:45:00 AM,84.115,,,,,,
10087,09/05/19 12:00:00 PM,84.834,,,,,,
10088,09/05/19 12:15:00 PM,84.654,,,,,,
10089,09/05/19 12:30:00 PM,83.935,,,,,,
10090,09/05/19 12:45:00 PM,82.508,,,,,,
10091,09/05/19 01:00:00 PM,81.975,,,,,,
10092,09/05/19 01:15:00 PM,81.090,,,,,,
10093,09/05/19 01:30:00 PM,79.853,,,,,,
10094,09/05/19 01:45:00 PM,79.678,,,,,,
10095,09/05/19 02:00:00 PM,79.853,,,,,,
10096,09/05/19 02:15:00 PM,80.029,,,,,,
10097,09/05/19 02:30:00 PM,79.853,,,,,,
10098,09/05/19 02:45:00 PM,79.502,,,,,,
10099,09/05/19 03:00:00 PM,79.678,,,,,,
10100,09/05/19 03:15:00 PM,79.151,,,,,,
10101,09/05/19 03:30:00 PM,78.800,,,,,,
10102,09/05/19 03:45:00 PM,79.151,,,,,,
10103,09/05/19 04:00:00 PM,79.678,,,,,,
10104,09/05/19 04:15:00 PM,79.678,,,,,,
10105,09/05/19 04:30:00 PM,79.151,,,,,,
10106,09/05/19 04:45:00 PM,77.923,,,,,,
10107,09/05/19 05:00:00 PM,76.876,,,,,,
10108,09/05/19 05:15:00 PM,76.181,,,,,,
10109,09/05/19 05:30:00 PM,74.791,,,,,,
10110,09/05/19 05:45:00 PM,74.446,,,,,,
10111,09/05/19 06:00:00 PM,74.098,,,,,,
10112,09/05/19 06:15:00 PM,73.407,,,,,,
10113,09/05/19 06:30:00 PM,72.718,,,,,,
10114,09/05/19 06:45:00 PM,71.683,,,,,,
10115,09/05/19 07:00:00 PM,70.480,,,,,,
10116,09/05/19 07:15:00 PM,69.278,,,,,,
10117,09/05/19 07:30:00 PM,67.564,,,,,,
10118,09/05/19 07:45:00 PM,66.193,,,,,,
10119,09/05/19 08:00:00 PM,64.825,,,,,,
10120,09/05/19 08:15:00 PM,63.111,,,,,,
10121,09/05/19 08:30:00 PM,62.598,,,,,,
10122,09/05/19 08:45:00 PM,62.598,,,,,,
10123,09/05/19 09:00:00 PM,61.912,,,,,,
10124,09/05/19 09:15:00 PM,60.368,,,,,,
10125,09/05/19 09:30:00 PM,59.164,,,,,,
10126,09/05/19 09:45:00 PM,57.958,,,,,,
10127,09/05/19 10:00:00 PM,56.923,,,,,,
10128,09/05/19 10:15:00 PM,56.404,,,,,,
10129,09/05/19 10:30:00 PM,56.057,,,,,,
10130,09/05/19 10:45:00 PM,55.537,,,,,,
10131,09/05/19 11:00:00 PM,54.842,,,,,,
10132,09/05/19 11:15:00 PM,54.669,,,,,,
10133,09/05/19 11:30:00 PM,54.495,,,,,,
10134,09/05/19 11:45:00 PM,54.147,,,,,,
10135,09/06/19 12:00:00 AM,54.147,,,,,,
10136,09/06/19 12:15:00 AM,53.798,,,,,,
10137,09/06/19 12:30:00 AM,53.449,,,,,,
10138,09/06/19 12:45:00 AM,53.274,,,,,,
10139,09/06/19 01:00:00 AM,52.925,,,,,,
10140,09/06/19 01:15:00 AM,52.576,,,,,,
10141,09/06/19 01:30:00 AM,52.576,,,,,,
10142,09/06/19 01:45:00 AM,52.225,,,,,,
10143,09/06/19 02:00:00 AM,51.874,,,,,,
10144,09/06/19 02:15:00 AM,51.699,,,,,,
10145,09/06/19 02:30:00 AM,51.699,,,,,,
10146,09/06/19 02:45:00 AM,51.699,,,,,,
10147,09/06/19 03:00:00 AM,51.346,,,,,,
10148,09/06/19 03:15:00 AM,51.346,,,,,,
10149,09/06/19 03:30:00 AM,51.346,,,,,,
10150,09/06/19 03:45:00 AM,51.172,,,,,,
10151,09/06/19 04:00:00 AM,50.995,,,,,,
10152,09/06/19 04:15:00 AM,50.819,,,,,,
10153,09/06/19 04:30:00 AM,50.466,,,,,,
10154,09/06/19 04:45:00 AM,49.937,,,,,,
10155,09/06/19 05:00:00 AM,49.582,,,,,,
10156,09/06/19 05:15:00 AM,49.228,,,,,,
10157,09/06/19 05:30:00 AM,49.228,,,,,,
10158,09/06/19 05:45:00 AM,49.228,,,,,,
10159,09/06/19 06:00:00 AM,49.228,,,,,,
10160,09/06/19 06:15:00 AM,48.871,,,,,,
10161,09/06/19 06:30:00 AM,48.517,,,,,,
10162,09/06/19 06:45:00 AM,48.339,,,,,,
10163,09/06/19 07:00:00 AM,48.339,,,,,,
10164,09/06/19 07:15:00 AM,48.517,,,,,,
