"Plot Title: Waterlab"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220)","Coupler Detached (LGR S/N: 20309220)","Host Connected (LGR S/N: 20309220)","End Of File (LGR S/N: 20309220)"
1567,07/26/19 10:00:00 PM,58.476,,,,,
1568,07/26/19 11:00:00 PM,57.958,,,,,
1569,07/27/19 12:00:00 AM,57.441,,,,,
1570,07/27/19 01:00:00 AM,56.923,,,,,
1571,07/27/19 02:00:00 AM,56.404,,,,,
1572,07/27/19 03:00:00 AM,55.017,,,,,
1573,07/27/19 04:00:00 AM,54.322,,,,,
1574,07/27/19 05:00:00 AM,53.973,,,,,
1575,07/27/19 06:00:00 AM,52.750,,,,,
1576,07/27/19 07:00:00 AM,53.798,,,,,
1577,07/27/19 08:00:00 AM,56.750,,,,,
1578,07/27/19 09:00:00 AM,60.712,,,,,
1579,07/27/19 10:00:00 AM,65.851,,,,,
1580,07/27/19 11:00:00 AM,72.718,,,,,
1581,07/27/19 12:00:00 PM,81.975,,,,,
1582,07/27/19 01:00:00 PM,82.864,,,,,
1583,07/27/19 02:00:00 PM,78.800,,,,,
1584,07/27/19 03:00:00 PM,79.678,,,,,
1585,07/27/19 04:00:00 PM,76.876,,,,,
1586,07/27/19 05:00:00 PM,70.824,,,,,
1587,07/27/19 06:00:00 PM,68.934,,,,,
1588,07/27/19 07:00:00 PM,63.797,,,,,
1589,07/27/19 08:00:00 PM,58.303,,,,,
1590,07/27/19 09:00:00 PM,56.404,,,,,
1591,07/27/19 10:00:00 PM,55.711,,,,,
1592,07/27/19 11:00:00 PM,55.537,,,,,
1593,07/28/19 12:00:00 AM,55.189,,,,,
1594,07/28/19 01:00:00 AM,54.495,,,,,
1595,07/28/19 02:00:00 AM,53.274,,,,,
1596,07/28/19 03:00:00 AM,52.225,,,,,
1597,07/28/19 04:00:00 AM,52.050,,,,,
1598,07/28/19 05:00:00 AM,51.874,,,,,
1599,07/28/19 06:00:00 AM,51.346,,,,,
1600,07/28/19 07:00:00 AM,49.050,,,,,
1601,07/28/19 08:00:00 AM,55.364,,,,,
1602,07/28/19 09:00:00 AM,63.282,,,,,
1603,07/28/19 10:00:00 AM,73.234,,,,,
1604,07/28/19 11:00:00 AM,82.508,,,,,
1605,07/28/19 12:00:00 PM,83.221,,,,,
1606,07/28/19 01:00:00 PM,83.221,,,,,
1607,07/28/19 02:00:00 PM,78.449,,,,,
1608,07/28/19 03:00:00 PM,73.580,,,,,
1609,07/28/19 04:00:00 PM,70.480,,,,,
1610,07/28/19 05:00:00 PM,63.455,,,,,
1611,07/28/19 06:00:00 PM,63.282,,,,,
1612,07/28/19 07:00:00 PM,60.368,,,,,
1613,07/28/19 08:00:00 PM,56.923,,,,,
1614,07/28/19 09:00:00 PM,53.798,,,,,
1615,07/28/19 10:00:00 PM,56.577,,,,,
1616,07/28/19 11:00:00 PM,56.750,,,,,
1617,07/29/19 12:00:00 AM,56.404,,,,,
1618,07/29/19 01:00:00 AM,55.884,,,,,
1619,07/29/19 02:00:00 AM,55.711,,,,,
1620,07/29/19 03:00:00 AM,55.537,,,,,
1621,07/29/19 04:00:00 AM,55.537,,,,,
1622,07/29/19 05:00:00 AM,55.017,,,,,
1623,07/29/19 06:00:00 AM,54.842,,,,,
1624,07/29/19 07:00:00 AM,55.711,,,,,
1625,07/29/19 08:00:00 AM,57.268,,,,,
1626,07/29/19 09:00:00 AM,60.883,,,,,
1627,07/29/19 10:00:00 AM,65.338,,,,,
1628,07/29/19 11:00:00 AM,76.354,,,,,
1629,07/29/19 12:00:00 PM,79.326,,,,,
1630,07/29/19 01:00:00 PM,79.326,,,,,
1631,07/29/19 02:00:00 PM,76.528,,,,,
1632,07/29/19 03:00:00 PM,74.791,,,,,
1633,07/29/19 04:00:00 PM,75.139,,,,,
1634,07/29/19 05:00:00 PM,69.278,,,,,
1635,07/29/19 06:00:00 PM,67.906,,,,,
1636,07/29/19 07:00:00 PM,68.934,,,,,
1637,07/29/19 08:00:00 PM,64.481,,,,,
1638,07/29/19 09:00:00 PM,60.883,,,,,
1639,07/29/19 10:00:00 PM,56.923,,,,,
1640,07/29/19 11:00:00 PM,55.189,,,,,
1641,07/30/19 12:00:00 AM,53.100,,,,,
1642,07/30/19 01:00:00 AM,50.290,,,,,
1643,07/30/19 02:00:00 AM,48.339,,,,,
1644,07/30/19 03:00:00 AM,47.088,,,,,
1645,07/30/19 04:00:00 AM,46.369,,,,,
1646,07/30/19 05:00:00 AM,45.828,,,,,
1647,07/30/19 06:00:00 AM,47.446,,,,,
1648,07/30/19 07:00:00 AM,51.699,,,,,
1649,07/30/19 08:00:00 AM,57.785,,,,,
1650,07/30/19 09:00:00 AM,74.964,,,,,
1651,07/30/19 10:00:00 AM,78.800,,,,,
1652,07/30/19 11:00:00 AM,80.382,,,,,
1653,07/30/19 12:00:00 PM,82.864,,,,,
1654,07/30/19 01:00:00 PM,81.797,,,,,
1655,07/30/19 02:00:00 PM,75.139,,,,,
1656,07/30/19 03:00:00 PM,73.926,,,,,
1657,07/30/19 04:00:00 PM,74.098,,,,,
1658,07/30/19 05:00:00 PM,68.248,,,,,
1659,07/30/19 06:00:00 PM,65.680,,,,,
1660,07/30/19 07:00:00 PM,63.111,,,,,
1661,07/30/19 08:00:00 PM,59.680,,,,,
1662,07/30/19 09:00:00 PM,54.842,,,,,
1663,07/30/19 10:00:00 PM,51.699,,,,,
1664,07/30/19 11:00:00 PM,49.937,,,,,
1665,07/31/19 12:00:00 AM,51.172,,,,,
1666,07/31/19 01:00:00 AM,52.750,,,,,
1667,07/31/19 02:00:00 AM,54.495,,,,,
1668,07/31/19 03:00:00 AM,55.189,,,,,
1669,07/31/19 04:00:00 AM,54.495,,,,,
1670,07/31/19 05:00:00 AM,54.322,,,,,
1671,07/31/19 06:00:00 AM,54.147,,,,,
1672,07/31/19 07:00:00 AM,54.842,,,,,
1673,07/31/19 08:00:00 AM,56.923,,,,,
1674,07/31/19 09:00:00 AM,59.680,,,,,
1675,07/31/19 10:00:00 AM,61.741,,,,,
1676,07/31/19 11:00:00 AM,63.626,,,,,
1677,07/31/19 12:00:00 PM,65.851,,,,,
1678,07/31/19 01:00:00 PM,68.077,,,,,
1679,07/31/19 02:00:00 PM,72.372,,,,,
1680,07/31/19 03:00:00 PM,72.718,,,,,
1681,07/31/19 04:00:00 PM,71.683,,,,,
1682,07/31/19 05:00:00 PM,66.708,,,,,
1683,07/31/19 06:00:00 PM,63.282,,,,,
1684,07/31/19 07:00:00 PM,61.741,,,,,
1685,07/31/19 08:00:00 PM,59.164,,,,,
1686,07/31/19 09:00:00 PM,57.441,,,,,
1687,07/31/19 10:00:00 PM,56.577,,,,,
1688,07/31/19 11:00:00 PM,56.230,,,,,
1689,08/01/19 12:00:00 AM,55.364,,,,,
1690,08/01/19 01:00:00 AM,54.842,,,,,
1691,08/01/19 02:00:00 AM,53.973,,,,,
1692,08/01/19 03:00:00 AM,54.495,,,,,
1693,08/01/19 04:00:00 AM,54.495,,,,,
1694,08/01/19 05:00:00 AM,55.189,,,,,
1695,08/01/19 06:00:00 AM,55.537,,,,,
1696,08/01/19 07:00:00 AM,56.577,,,,,
1697,08/01/19 08:00:00 AM,60.883,,,,,
1698,08/01/19 09:00:00 AM,65.338,,,,,
1699,08/01/19 10:00:00 AM,65.509,,,,,
1700,08/01/19 11:00:00 AM,67.392,,,,,
1701,08/01/19 12:00:00 PM,71.512,,,,,
1702,08/01/19 01:00:00 PM,81.975,,,,,
1703,08/01/19 02:00:00 PM,77.749,,,,,
1704,08/01/19 03:00:00 PM,81.442,,,,,
1705,08/01/19 04:00:00 PM,81.090,,,,,
1706,08/01/19 05:00:00 PM,75.832,,,,,
1707,08/01/19 06:00:00 PM,74.098,,,,,
1708,08/01/19 07:00:00 PM,69.622,,,,,
1709,08/01/19 08:00:00 PM,66.193,,,,,
1710,08/01/19 09:00:00 PM,63.968,,,,,
1711,08/01/19 10:00:00 PM,62.254,,,,,
1712,08/01/19 11:00:00 PM,59.164,,,,,
1713,08/02/19 12:00:00 AM,56.404,,,,,
1714,08/02/19 01:00:00 AM,54.322,,,,,
1715,08/02/19 02:00:00 AM,55.017,,,,,
1716,08/02/19 03:00:00 AM,54.495,,,,,
1717,08/02/19 04:00:00 AM,53.274,,,,,
1718,08/02/19 05:00:00 AM,53.100,,,,,
1719,08/02/19 06:00:00 AM,50.466,,,,,
1720,08/02/19 07:00:00 AM,49.404,,,,,
1721,08/02/19 08:00:00 AM,52.050,,,,,
1722,08/02/19 09:00:00 AM,75.832,,,,,
1723,08/02/19 10:00:00 AM,86.459,,,,,
1724,08/02/19 11:00:00 AM,85.014,,,,,
1725,08/02/19 12:00:00 PM,82.864,,,,,
1726,08/02/19 01:00:00 PM,82.152,,,,,
1727,08/02/19 02:00:00 PM,80.029,,,,,
1728,08/02/19 03:00:00 PM,78.274,,,,,
1729,08/02/19 04:00:00 PM,79.326,,,,,
1730,08/02/19 05:00:00 PM,75.312,,,,,
1731,08/02/19 06:00:00 PM,78.098,,,,,
1732,08/02/19 07:00:00 PM,74.271,,,,,
1733,08/02/19 08:00:00 PM,70.995,,,,,
1734,08/02/19 09:00:00 PM,65.509,,,,,
1735,08/02/19 10:00:00 PM,60.195,,,,,
1736,08/02/19 11:00:00 PM,57.096,,,,,
1737,08/03/19 12:00:00 AM,56.750,,,,,
1738,08/03/19 01:00:00 AM,56.923,,,,,
1739,08/03/19 02:00:00 AM,55.884,,,,,
1740,08/03/19 03:00:00 AM,54.147,,,,,
1741,08/03/19 04:00:00 AM,53.274,,,,,
1742,08/03/19 05:00:00 AM,51.172,,,,,
1743,08/03/19 06:00:00 AM,47.446,,,,,
1744,08/03/19 07:00:00 AM,46.908,,,,,
1745,08/03/19 08:00:00 AM,49.582,,,,,
1746,08/03/19 09:00:00 AM,73.753,,,,,
1747,08/03/19 10:00:00 AM,83.579,,,,,
1748,08/03/19 11:00:00 AM,88.833,,,,,
1749,08/03/19 12:00:00 PM,88.282,,,,,
1750,08/03/19 01:00:00 PM,85.194,,,,,
1751,08/03/19 02:00:00 PM,76.181,,,,,
1752,08/03/19 03:00:00 PM,74.619,,,,,
1753,08/03/19 04:00:00 PM,74.791,,,,,
1754,08/03/19 05:00:00 PM,71.683,,,,,
1755,08/03/19 06:00:00 PM,72.891,,,,,
1756,08/03/19 07:00:00 PM,70.308,,,,,
1757,08/03/19 08:00:00 PM,65.851,,,,,
1758,08/03/19 09:00:00 PM,59.851,,,,,
1759,08/03/19 10:00:00 PM,57.614,,,,,
1760,08/03/19 11:00:00 PM,58.303,,,,,
1761,08/04/19 12:00:00 AM,58.476,,,,,
1762,08/04/19 01:00:00 AM,58.303,,,,,
1763,08/04/19 02:00:00 AM,57.785,,,,,
1764,08/04/19 03:00:00 AM,57.268,,,,,
1765,08/04/19 04:00:00 AM,56.923,,,,,
1766,08/04/19 05:00:00 AM,56.404,,,,,
1767,08/04/19 06:00:00 AM,55.537,,,,,
1768,08/04/19 07:00:00 AM,53.449,,,,,
1769,08/04/19 08:00:00 AM,59.680,,,,,
1770,08/04/19 09:00:00 AM,79.151,,,,,
1771,08/04/19 10:00:00 AM,83.221,,,,,
1772,08/04/19 11:00:00 AM,85.735,,,,,
1773,08/04/19 12:00:00 PM,81.975,,,,,
1774,08/04/19 01:00:00 PM,82.330,,,,,
1775,08/04/19 02:00:00 PM,77.050,,,,,
1776,08/04/19 03:00:00 PM,81.090,,,,,
1777,08/04/19 04:00:00 PM,83.757,,,,,
1778,08/04/19 05:00:00 PM,81.266,,,,,
1779,08/04/19 06:00:00 PM,74.791,,,,,
1780,08/04/19 07:00:00 PM,74.098,,,,,
1781,08/04/19 08:00:00 PM,69.107,,,,,
1782,08/04/19 09:00:00 PM,62.254,,,,,
1783,08/04/19 10:00:00 PM,59.508,,,,,
1784,08/04/19 11:00:00 PM,56.577,,,,,
1785,08/05/19 12:00:00 AM,53.973,,,,,
1786,08/05/19 01:00:00 AM,52.576,,,,,
1787,08/05/19 02:00:00 AM,51.172,,,,,
1788,08/05/19 03:00:00 AM,50.113,,,,,
1789,08/05/19 04:00:00 AM,49.050,,,,,
1790,08/05/19 05:00:00 AM,47.982,,,,,
1791,08/05/19 06:00:00 AM,47.266,,,,,
1792,08/05/19 07:00:00 AM,48.517,,,,,
1793,08/05/19 08:00:00 AM,54.842,,,,,
1794,08/05/19 09:00:00 AM,65.338,,,,,
1795,08/05/19 10:00:00 AM,72.891,,,,,
1796,08/05/19 11:00:00 AM,79.678,,,,,
1797,08/05/19 12:00:00 PM,80.029,,,,,
1798,08/05/19 01:00:00 PM,78.800,,,,,
1799,08/05/19 02:00:00 PM,74.271,,,,,
1800,08/05/19 03:00:00 PM,73.580,,,,,
1801,08/05/19 04:00:00 PM,72.718,,,,,
1802,08/05/19 05:00:00 PM,67.735,,,,,
1803,08/05/19 06:00:00 PM,66.022,,,,,
1804,08/05/19 07:00:00 PM,63.111,,,,,
1805,08/05/19 08:00:00 PM,61.227,,,,,
1806,08/05/19 09:00:00 PM,58.131,,,,,
1807,08/05/19 10:00:00 PM,56.230,,,,,
1808,08/05/19 11:00:00 PM,56.230,,,,,
1809,08/06/19 12:00:00 AM,57.441,,,,,
1810,08/06/19 01:00:00 AM,57.096,,,,,
1811,08/06/19 02:00:00 AM,56.577,,,,,
1812,08/06/19 03:00:00 AM,55.711,,,,,
1813,08/06/19 04:00:00 AM,55.364,,,,,
1814,08/06/19 05:00:00 AM,55.711,,,,,
1815,08/06/19 06:00:00 AM,55.364,,,,,
1816,08/06/19 07:00:00 AM,55.537,,,,,
1817,08/06/19 08:00:00 AM,58.476,,,,,
1818,08/06/19 09:00:00 AM,61.054,,,,,
1819,08/06/19 10:00:00 AM,63.455,,,,,
1820,08/06/19 11:00:00 AM,69.793,,,,,
1821,08/06/19 12:00:00 PM,77.749,,,,,
1822,08/06/19 01:00:00 PM,80.735,,,,,
1823,08/06/19 02:00:00 PM,72.891,,,,,
1824,08/06/19 03:00:00 PM,72.372,,,,,
1825,08/06/19 04:00:00 PM,69.793,,,,,
1826,08/06/19 05:00:00 PM,64.996,,,,,
1827,08/06/19 06:00:00 PM,63.797,,,,,
1828,08/06/19 07:00:00 PM,61.398,,,,,
1829,08/06/19 08:00:00 PM,58.303,,,,,
1830,08/06/19 09:00:00 PM,54.842,,,,,
1831,08/06/19 10:00:00 PM,53.100,,,,,
1832,08/06/19 11:00:00 PM,55.364,,,,,
1833,08/07/19 12:00:00 AM,56.577,,,,,
1834,08/07/19 01:00:00 AM,55.711,,,,,
1835,08/07/19 02:00:00 AM,55.189,,,,,
1836,08/07/19 03:00:00 AM,52.225,,,,,
1837,08/07/19 04:00:00 AM,49.937,,,,,
1838,08/07/19 05:00:00 AM,49.582,,,,,
1839,08/07/19 06:00:00 AM,49.937,,,,,
1840,08/07/19 07:00:00 AM,52.225,,,,,
1841,08/07/19 08:00:00 AM,55.711,,,,,
1842,08/07/19 09:00:00 AM,64.139,,,,,
1843,08/07/19 10:00:00 AM,76.006,,,,,
1844,08/07/19 11:00:00 AM,82.330,,,,,
1845,08/07/19 12:00:00 PM,85.194,,,,,
1846,08/07/19 01:00:00 PM,83.935,,,,,
1847,08/07/19 02:00:00 PM,76.876,,,,,
1848,08/07/19 03:00:00 PM,77.225,,,,,
1849,08/07/19 04:00:00 PM,78.449,,,,,
1850,08/07/19 05:00:00 PM,73.407,,,,,
1851,08/07/19 06:00:00 PM,70.824,,,,,
1852,08/07/19 07:00:00 PM,66.022,,,,,
1853,08/07/19 08:00:00 PM,63.111,,,,,
1854,08/07/19 09:00:00 PM,60.883,,,,,
1855,08/07/19 10:00:00 PM,60.024,,,,,
1856,08/07/19 11:00:00 PM,57.441,,,,,
1857,08/08/19 12:00:00 AM,54.669,,,,,
1858,08/08/19 01:00:00 AM,52.750,,,,,
1859,08/08/19 02:00:00 AM,50.466,,,,,
1860,08/08/19 03:00:00 AM,50.113,,,,,
1861,08/08/19 04:00:00 AM,50.643,,,,,
1862,08/08/19 05:00:00 AM,50.819,,,,,
1863,08/08/19 06:00:00 AM,49.228,,,,,
1864,08/08/19 07:00:00 AM,48.871,,,,,
1865,08/08/19 08:00:00 AM,53.100,,,,,
1866,08/08/19 09:00:00 AM,77.400,,,,,
1867,08/08/19 10:00:00 AM,84.115,,,,,
1868,08/08/19 11:00:00 AM,88.650,,,,,
1869,08/08/19 12:00:00 PM,89.569,,,,,
1870,08/08/19 01:00:00 PM,86.641,,,,,
1871,08/08/19 02:00:00 PM,81.442,,,,,
1872,08/08/19 03:00:00 PM,78.624,,,,,
1873,08/08/19 04:00:00 PM,78.098,,,,,
1874,08/08/19 05:00:00 PM,73.580,,,,,
1875,08/08/19 06:00:00 PM,71.683,,,,,
1876,08/08/19 07:00:00 PM,69.622,,,,,
1877,08/08/19 08:00:00 PM,65.167,,,,,
1878,08/08/19 09:00:00 PM,62.940,,,,,
1879,08/08/19 10:00:00 PM,61.398,,,,,
1880,08/08/19 11:00:00 PM,59.680,,,,,
1881,08/09/19 12:00:00 AM,56.923,,,,,
1882,08/09/19 01:00:00 AM,55.189,,,,,
1883,08/09/19 02:00:00 AM,52.050,,,,,
1884,08/09/19 03:00:00 AM,49.937,,,,,
1885,08/09/19 04:00:00 AM,50.643,,,,,
1886,08/09/19 05:00:00 AM,51.346,,,,,
1887,08/09/19 06:00:00 AM,51.172,,,,,
1888,08/09/19 07:00:00 AM,52.925,,,,,
1889,08/09/19 08:00:00 AM,57.958,,,,,
1890,08/09/19 09:00:00 AM,67.735,,,,,
1891,08/09/19 10:00:00 AM,77.749,,,,,
1892,08/09/19 11:00:00 AM,88.282,,,,,
1893,08/09/19 12:00:00 PM,86.097,,,,,
1894,08/09/19 01:00:00 PM,87.004,,,,,
1895,08/09/19 02:00:00 PM,79.853,,,,,
1896,08/09/19 03:00:00 PM,80.382,,,,,
1897,08/09/19 04:00:00 PM,79.502,,,,,
1898,08/09/19 05:00:00 PM,73.926,,,,,
1899,08/09/19 06:00:00 PM,70.824,,,,,
1900,08/09/19 07:00:00 PM,69.278,,,,,
1901,08/09/19 08:00:00 PM,66.879,,,,,
1902,08/09/19 09:00:00 PM,62.254,,,,,
1903,08/09/19 10:00:00 PM,59.508,,,,,
1904,08/09/19 11:00:00 PM,57.958,,,,,
1905,08/10/19 12:00:00 AM,57.614,,,,,
1906,08/10/19 01:00:00 AM,57.096,,,,,
1907,08/10/19 02:00:00 AM,59.680,,,,,
1908,08/10/19 03:00:00 AM,58.647,,,,,
1909,08/10/19 04:00:00 AM,56.230,,,,,
1910,08/10/19 05:00:00 AM,57.614,,,,,
1911,08/10/19 06:00:00 AM,58.647,,,,,
1912,08/10/19 07:00:00 AM,58.993,,,,,
1913,08/10/19 08:00:00 AM,62.769,,,,,
1914,08/10/19 09:00:00 AM,78.800,,,,,
1915,08/10/19 10:00:00 AM,85.915,,,,,
1916,08/10/19 11:00:00 AM,88.282,,,,,
1917,08/10/19 12:00:00 PM,82.152,,,,,
1918,08/10/19 01:00:00 PM,84.295,,,,,
1919,08/10/19 02:00:00 PM,78.800,,,,,
1920,08/10/19 03:00:00 PM,79.151,,,,,
1921,08/10/19 04:00:00 PM,78.449,,,,,
1922,08/10/19 05:00:00 PM,73.234,,,,,
1923,08/10/19 06:00:00 PM,70.995,,,,,
1924,08/10/19 07:00:00 PM,68.421,,,,,
1925,08/10/19 08:00:00 PM,64.139,,,,,
1926,08/10/19 09:00:00 PM,59.851,,,,,
1927,08/10/19 10:00:00 PM,57.614,,,,,
1928,08/10/19 11:00:00 PM,55.884,,,,,
1929,08/11/19 12:00:00 AM,54.842,,,,,
1930,08/11/19 01:00:00 AM,52.401,,,,,
1931,08/11/19 02:00:00 AM,51.346,,,,,
1932,08/11/19 03:00:00 AM,49.937,,,,,
1933,08/11/19 04:00:00 AM,49.228,,,,,
1934,08/11/19 05:00:00 AM,48.695,,,,,
1935,08/11/19 06:00:00 AM,47.802,,,,,
1936,08/11/19 07:00:00 AM,50.995,,,,,
1937,08/11/19 08:00:00 AM,56.577,,,,,
1938,08/11/19 09:00:00 AM,76.703,,,,,
1939,08/11/19 10:00:00 AM,82.508,,,,,
1940,08/11/19 11:00:00 AM,88.466,,,,,
1941,08/11/19 12:00:00 PM,89.384,,,,,
1942,08/11/19 01:00:00 PM,84.654,,,,,
1943,08/11/19 02:00:00 PM,79.326,,,,,
1944,08/11/19 03:00:00 PM,83.935,,,,,
1945,08/11/19 04:00:00 PM,81.442,,,,,
1946,08/11/19 05:00:00 PM,79.853,,,,,
1947,08/11/19 06:00:00 PM,78.975,,,,,
1948,08/11/19 07:00:00 PM,74.446,,,,,
1949,08/11/19 08:00:00 PM,70.995,,,,,
1950,08/11/19 09:00:00 PM,64.310,,,,,
1951,08/11/19 10:00:00 PM,59.680,,,,,
1952,08/11/19 11:00:00 PM,57.096,,,,,
1953,08/12/19 12:00:00 AM,53.274,,,,,
1954,08/12/19 01:00:00 AM,50.819,,,,,
1955,08/12/19 02:00:00 AM,49.582,,,,,
1956,08/12/19 03:00:00 AM,48.871,,,,,
1957,08/12/19 04:00:00 AM,47.802,,,,,
1958,08/12/19 05:00:00 AM,47.446,,,,,
1959,08/12/19 06:00:00 AM,46.728,,,,,
1960,08/12/19 07:00:00 AM,46.728,,,,,
1961,08/12/19 08:00:00 AM,48.695,,,,,
1962,08/12/19 09:00:00 AM,72.545,,,,,
1963,08/12/19 10:00:00 AM,83.757,,,,,
1964,08/12/19 11:00:00 AM,92.363,,,,,
1965,08/12/19 12:00:00 PM,93.115,,,,,
1966,08/12/19 01:00:00 PM,94.253,,,,,
1967,08/12/19 02:00:00 PM,85.735,,,,,
1968,08/12/19 03:00:00 PM,83.935,,,,,
1969,08/12/19 04:00:00 PM,84.295,,,,,
1970,08/12/19 05:00:00 PM,80.029,,,,,
1971,08/12/19 06:00:00 PM,79.151,,,,,
1972,08/12/19 07:00:00 PM,76.006,,,,,
1973,08/12/19 08:00:00 PM,69.449,,,,,
1974,08/12/19 09:00:00 PM,64.310,,,,,
1975,08/12/19 10:00:00 PM,60.368,,,,,
1976,08/12/19 11:00:00 PM,57.268,,,,,
1977,08/13/19 12:00:00 AM,54.495,,,,,
1978,08/13/19 01:00:00 AM,51.874,,,,,
1979,08/13/19 02:00:00 AM,50.290,,,,,
1980,08/13/19 03:00:00 AM,49.228,,,,,
1981,08/13/19 04:00:00 AM,47.982,,,,,
1982,08/13/19 05:00:00 AM,47.266,,,,,
1983,08/13/19 06:00:00 AM,46.369,,,,,
1984,08/13/19 07:00:00 AM,46.188,,,,,
1985,08/13/19 08:00:00 AM,47.802,,,,,
1986,08/13/19 09:00:00 AM,71.512,,,,,
1987,08/13/19 10:00:00 AM,80.559,,,,,
1988,08/13/19 11:00:00 AM,88.833,,,,,
1989,08/13/19 12:00:00 PM,93.493,,,,,
1990,08/13/19 01:00:00 PM,89.200,,,,,
1991,08/13/19 02:00:00 PM,81.266,,,,,
1992,08/13/19 03:00:00 PM,82.508,,,,,
1993,08/13/19 04:00:00 PM,83.221,,,,,
1994,08/13/19 05:00:00 PM,76.006,,,,,
1995,08/13/19 06:00:00 PM,74.619,,,,,
1996,08/13/19 07:00:00 PM,69.449,,,,,
1997,08/13/19 08:00:00 PM,66.193,,,,,
1998,08/13/19 09:00:00 PM,61.741,,,,,
1999,08/13/19 10:00:00 PM,57.614,,,,,
2000,08/13/19 11:00:00 PM,55.364,,,,,
2001,08/14/19 12:00:00 AM,53.449,,,,,
2002,08/14/19 01:00:00 AM,52.225,,,,,
2003,08/14/19 02:00:00 AM,50.995,,,,,
2004,08/14/19 03:00:00 AM,50.466,,,,,
2005,08/14/19 04:00:00 AM,49.404,,,,,
2006,08/14/19 05:00:00 AM,48.695,,,,,
2007,08/14/19 06:00:00 AM,48.339,,,,,
2008,08/14/19 07:00:00 AM,48.339,,,,,
2009,08/14/19 08:00:00 AM,49.582,,,,,
2010,08/14/19 09:00:00 AM,72.028,,,,,
2011,08/14/19 10:00:00 AM,85.014,,,,,
2012,08/14/19 11:00:00 AM,93.115,,,,,
2013,08/14/19 12:00:00 PM,96.361,,,,,
2014,08/14/19 01:00:00 PM,97.720,,,,,
2015,08/14/19 02:00:00 PM,91.987,,,,,
2016,08/14/19 03:00:00 PM,90.309,,,,,
2017,08/14/19 04:00:00 PM,93.873,,,,,
2018,08/14/19 05:00:00 PM,85.915,,,,,
2019,08/14/19 06:00:00 PM,77.574,,,,,
2020,08/14/19 07:00:00 PM,70.308,,,,,
2021,08/14/19 08:00:00 PM,64.652,,,,,
2022,08/14/19 09:00:00 PM,60.883,,,,,
2023,08/14/19 10:00:00 PM,58.131,,,,,
2024,08/14/19 11:00:00 PM,56.230,,,,,
2025,08/15/19 12:00:00 AM,54.842,,,,,
2026,08/15/19 01:00:00 AM,53.274,,,,,
2027,08/15/19 02:00:00 AM,52.225,,,,,
2028,08/15/19 03:00:00 AM,51.699,,,,,
2029,08/15/19 04:00:00 AM,50.819,,,,,
2030,08/15/19 05:00:00 AM,49.937,,,,,
2031,08/15/19 06:00:00 AM,49.404,,,,,
2032,08/15/19 07:00:00 AM,48.695,,,,,
2033,08/15/19 08:00:00 AM,50.643,,,,,
2034,08/15/19 09:00:00 AM,72.372,,,,,
2035,08/15/19 10:00:00 AM,86.277,,,,,
2036,08/15/19 11:00:00 AM,90.867,,,,,
2037,08/15/19 12:00:00 PM,93.304,,,,,
2038,08/15/19 01:00:00 PM,93.115,,,,,
2039,08/15/19 02:00:00 PM,87.368,,,,,
2040,08/15/19 03:00:00 PM,87.915,,,,,
2041,08/15/19 04:00:00 PM,86.823,,,,,
2042,08/15/19 05:00:00 PM,77.574,,,,,
2043,08/15/19 06:00:00 PM,70.480,,,,,
2044,08/15/19 07:00:00 PM,65.509,,,,,
2045,08/15/19 08:00:00 PM,62.083,,,,,
2046,08/15/19 09:00:00 PM,58.647,,,,,
2047,08/15/19 10:00:00 PM,56.057,,,,,
2048,08/15/19 11:00:00 PM,53.973,,,,,
2049,08/16/19 12:00:00 AM,52.576,,,,,
2050,08/16/19 01:00:00 AM,51.523,,,,,
2051,08/16/19 02:00:00 AM,50.466,,,,,
2052,08/16/19 03:00:00 AM,49.937,,,,,
2053,08/16/19 04:00:00 AM,48.695,,,,,
2054,08/16/19 05:00:00 AM,47.982,,,,,
2055,08/16/19 06:00:00 AM,47.446,,,,,
2056,08/16/19 07:00:00 AM,47.266,,,,,
2057,08/16/19 08:00:00 AM,53.274,,,,,
2058,08/16/19 09:00:00 AM,60.368,,,,,
2059,08/16/19 10:00:00 AM,64.652,,,,,
2060,08/16/19 11:00:00 AM,73.753,,,,,
2061,08/16/19 12:00:00 PM,82.686,,,,,
2062,08/16/19 01:00:00 PM,81.090,,,,,
2063,08/16/19 02:00:00 PM,77.050,,,,,
2064,08/16/19 03:00:00 PM,77.400,,,,,
2065,08/16/19 04:00:00 PM,73.062,,,,,
2066,08/16/19 05:00:00 PM,66.537,,,,,
2067,08/16/19 06:00:00 PM,63.455,,,,,
2068,08/16/19 07:00:00 PM,60.712,,,,,
2069,08/16/19 08:00:00 PM,58.647,,,,,
2070,08/16/19 09:00:00 PM,55.711,,,,,
2071,08/16/19 10:00:00 PM,57.268,,,,,
2072,08/16/19 11:00:00 PM,58.993,,,,,
2073,08/17/19 12:00:00 AM,58.993,,,,,
2074,08/17/19 01:00:00 AM,56.750,,,,,
2075,08/17/19 02:00:00 AM,56.404,,,,,
2076,08/17/19 03:00:00 AM,57.268,,,,,
2077,08/17/19 04:00:00 AM,57.096,,,,,
2078,08/17/19 05:00:00 AM,58.303,,,,,
